dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
polish_bankruptcy_4year,18.01,standard,0.001521876589594122,1.7080810979012275,0.3822905621272752,2.0903716600285027,7.902282019804765,100.0,0.83,0.9449897959183676,0.001880393419078848,0.939795918367347,0.6894794429708222,0.016448729096809167,0.6518567639257294,1.7445481846306938,0.3750502518955419,174.4548184630694,,,
polish_bankruptcy_4year,18.01,stable,0.000167850179193963,0.016597504885615223,0.05069048050170117,0.0672879853873164,26.11496604787628,100.0,0.74,0.9463673469387756,0.0006207747726075327,0.9448979591836735,0.658051226790451,0.023039228767855,0.6134988395225465,45.64219714791863,5.836763606234498,4564.219714791863,1.0428316675740206,0.7,0.85
polish_bankruptcy_4year,18.01,balanced,7.35641683723299e-06,0.003965481598278156,0.04561205645782293,0.049577538056101086,29.147351184053566,100.0,0.33,0.9469387755102042,1.1158161231197418e-16,0.9469387755102041,0.6789632377320954,0.022078695154579095,0.6188246021220158,106.24300151628908,12.481876830439761,10624.300151628908,1.0532383320967595,0.75,0.43
