dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
winequality_white_3_vs_7,44.0,balanced,0.0005756189380850741,0.1168396238332964,0.25980771913640066,0.37664734296969704,156.55521911091395,100.0,0.4,0.9791111111111109,0.0036288736930121393,0.9777777777777777,0.9142613636363636,0.0892624305531978,0.5795454545454546,1.6294289317121728,0.09412006568513054,162.9428931712173,1.092058664284676,0.7,0.34
winequality_red_8_vs_6_7,46.5,standard,0.00028096294968483966,0.2991697980607903,0.6552513250979126,0.954421123158703,66.99557568418706,100.0,0.27,0.9767441860465118,2.2316322462394835e-16,0.9767441860465116,0.803809523809524,0.04969270419606114,0.6964285714285714,0.01504726375453174,0.0007576194910068745,1.5047263754531741,,,
winequality_red_8_vs_6_7,46.5,stable,0.00011855066430563823,0.12872374676621545,0.3847767986710004,0.5135005454372159,252.10285513826264,0.001,0.55,0.9767441860465118,2.2316322462394835e-16,0.9767441860465116,0.8107142857142858,0.04827589309760492,0.6904761904761905,0.6775163716822863,0.031954658150282,67.75163716822863,1.0903864275996105,0.7,0.47
winequality_red_8_vs_6_7,46.5,balanced,4.934116362892673e-05,0.09573987098541324,0.3047347612967656,0.40047463228217883,111.53033863892111,0.001,0.36,0.9767441860465118,2.2316322462394835e-16,0.9767441860465116,0.7788690476190477,0.042943027287506146,0.6488095238095238,1.550346088395454,0.07327808955082253,155.0346088395454,1.0959087531682548,0.7,0.44
winequality_red_3_vs_5,68.1,standard,0.0002664814468019996,0.4260863965885002,1.38459128391278,1.8106776805012803,45.45177289630735,0.001,0.5,0.9857142857142855,2.2316322462394835e-16,0.9857142857142858,0.24275362318840585,0.13678448118428874,0.10144927536231885,0.016147893348243087,0.0016841988108758268,1.6147893348243088,,,
winequality_red_3_vs_5,68.1,stable,0.00010293163059230006,0.1557970282979178,0.6161418762589486,0.7719389045568663,188.17542044901415,0.001,0.44,0.9857142857142855,2.2316322462394835e-16,0.9857142857142858,0.2021739130434783,0.06052684606958391,0.1159420289855072,0.6308367341640405,0.02943720210783415,63.083673416404054,1.0939575173037863,0.7,0.59
winequality_red_3_vs_5,68.1,balanced,6.521803719200483e-05,0.13981516728366677,0.5391607510375863,0.6789759183212531,206.73182168310305,0.001,0.58,0.9857142857142855,2.2316322462394835e-16,0.9857142857142858,0.22405797101449276,0.08825026937034612,0.10144927536231885,1.296411649568472,0.08233639008588788,129.6411649568472,1.0834189076939553,0.7,0.48
poker_8_9_vs_6,58.4,standard,3.7386325898295605e-05,0.10367423252536398,0.12878767013049272,0.2324619026558567,65.13819421462182,0.001,0.63,0.9798657718120809,3.3474483693592255e-16,0.9798657718120806,0.3189954337899544,0.10067917115474827,0.08675799086757992,0.040812154978048056,0.01761887162369957,4.081215497804806,,,
poker_8_9_vs_6,58.4,stable,5.778969700106669e-06,0.020257358924853593,0.09259797244453437,0.11285533136938797,24.850696191181193,0.001,0.65,0.9798657718120809,3.3474483693592255e-16,0.9798657718120806,0.3054566210045662,0.1102134322391662,0.07534246575342465,3.5023178070411087,0.37310999107851245,350.23178070411086,1.0946633457979933,0.7,0.29
poker_8_9_vs_6,58.4,balanced,4.380072506757276e-06,0.00218461234693503,0.1082874335140817,0.11047204586101672,37.146615815766474,0.1,0.25,0.9798657718120809,3.3474483693592255e-16,0.9798657718120806,0.2269178082191781,0.12448401804828281,0.05022831050228312,8.26498168128077,0.9650365620713417,826.4981681280769,1.0858126758196847,0.7,0.47
