dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
car_good,24.04,standard,0.0006343431291922798,0.2838697703577936,2.737355798540285,3.0212255688980787,7.004346958039561,1.0,0.56,0.9523699421965318,0.005699202742097045,0.9421965317919075,0.9670395869191052,0.006226828135350502,0.9526678141135974,0.06658163543208502,0.022177728446716363,6.658163543208502,,,
car_good,24.04,stable,0.00012332691453232058,0.028064840464940028,0.05055792597595559,0.07862276644089562,1.0,100.0,1.0,0.9595375722543353,1.1158161231197418e-16,0.9595375722543352,0.9648881239242685,0.007298208584869049,0.9432013769363168,3.8080054011545146,0.3506725933786274,380.80054011545144,1.0475028371646682,0.7,0.87
car_good,24.04,balanced,0.0005434691581092244,0.11245044796131809,0.5976923577910431,0.7101428057523612,11.704957802223241,100.0,0.75,0.9595375722543353,1.1158161231197418e-16,0.9595375722543352,0.9667814113597245,0.006413256978540366,0.9483648881239243,9.014972367082954,0.9555904529709623,901.4972367082955,1.0954886719679353,0.7,0.64
