dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
abalone_3_vs_11,32.47,standard,1.2872796021736218e-05,0.0030593317386508967,0.001065342455089752,0.004124674193740649,1.0000000000000009,0.001,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.004932435794034973,0.0003313139916568664,0.4932435794034973,,,
abalone_3_vs_11,32.47,stable,2.7736129259098783e-06,0.001065053556571722,0.005959210290547031,0.007024263847118753,1.0000000000000009,0.001,1.0,0.9607843137254899,3.3474483693592255e-16,0.9607843137254902,1.0,0.0,1.0,0.7723534970893524,0.018329629455540578,77.23534970893525,1.0000000000000002,0.7,1.0
abalone_3_vs_11,32.47,balanced,2.413268455834646e-06,0.0010628973334764398,0.0051537148313283935,0.006216612164804833,1.0000000000000009,0.001,1.0,0.9607843137254899,3.3474483693592255e-16,0.9607843137254902,1.0,0.0,1.0,0.7812147162272595,0.023448736370646227,78.12147162272595,1.0000000000000002,0.7,1.0
