dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
yeast3,8.1,standard,0.006180206075479833,0.07042417467006441,0.3658133003128852,0.4362374749829496,32.7171685198155,0.001,0.52,0.9254362416107382,0.01140301376325137,0.912751677852349,0.9541682330827068,0.0019374978292659082,0.9473684210526316,0.006748912096954882,0.0015706332244991177,0.6748912096954882,,,
yeast3,8.1,stable,0.0031901708397792474,0.06586201042268078,0.23072039010614953,0.29658240052883034,16.984507868616326,0.001,0.58,0.9168456375838927,0.015959111254596675,0.8993288590604027,0.9536090225563909,0.0022522743314597328,0.9468984962406015,1.9710097862477414,0.08607541193715815,197.10097862477414,1.0200421710104746,0.7,0.91
yeast3,8.1,balanced,0.0034907870404989197,0.0694630270982293,0.2152187742448847,0.284681801343114,22.684078199471198,0.001,0.53,0.9101342281879193,0.01963994553541316,0.8926174496644296,0.9541729323308273,0.00239567166568069,0.9464285714285714,1.9815712446568068,0.09311212882950044,198.15712446568068,1.1022966073740106,0.7,0.35
