dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
flare_F,23.79,standard,0.002933520314876367,0.41356675644614976,1.643264413528217,2.056831169974367,23.810871528091866,10.0,0.26,0.9579439252336449,0.008066118807473014,0.9252336448598131,0.8916504854368932,0.07025714902922094,0.7063106796116505,0.032518464226741345,0.0056536644893486285,1.6259232113370672,,,
flare_F,23.79,stable,0.0018987672322092711,0.1496790861084679,0.6648402652949237,0.8145193514033916,11.523216615165799,100.0,0.62,0.9579439252336449,0.007842016104453092,0.9345794392523364,0.9034466019417478,0.05496968911291486,0.720873786407767,1.1672991482971702,0.08126372448905596,58.36495741485851,1.0929111939785778,0.7,0.52
flare_F,23.79,balanced,0.0013298206683721712,0.13511240848239617,0.5754248215873032,0.7105372300696994,11.769599837488533,100.0,0.68,0.9607476635514018,0.004995537232007933,0.9345794392523364,0.9155825242718447,0.04223776360263748,0.7645631067961166,2.4415366100391838,0.16566834283003345,122.0768305019592,1.1029076749522762,0.9,0.26
