dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
polish_bankruptcy_1year,24.93,standard,0.0004309254953755,1.1943071872656164,0.4637559038415492,1.6580630911071657,8.217695834199539,100.0,0.6,0.9624466571834992,0.0015790903990701,0.957325746799431,0.7561453539338154,0.0238983873077407,0.680802103879027,19.33902548210812,7.143877743660521,1933.902548210812,,,
polish_bankruptcy_1year,24.93,stable,0.0006054859610718,1.2856400509406438,0.5422959304620983,1.8279359814027425,24.71838649114128,100.0,0.58,0.962460881934566,0.0014979884686388,0.957325746799431,0.756746657900504,0.0225600464687966,0.7026627218934911,60.37399784207577,1.9603681173365763,6037.399784207577,1.0464866216811628,0.7,0.75
polish_bankruptcy_1year,24.93,balanced,0.0004626711140516,0.6074714926869326,0.2427083734647021,0.8501798661516347,68.6710410925982,100.0,0.63,0.9627453769559032,0.0006611994291774,0.961593172119488,0.8126021805829496,0.027182701911999,0.7438088976550514,53.62578897210071,1.3877898557690864,5362.578897210071,1.081524436200005,0.7,0.58
kr_vs_k_one_vs_fifteen,27.77,standard,0.0013800710935232,0.0300352377675117,0.1649487706533702,0.1949840084208819,2.9929208280538524,0.01,0.66,0.9917777777777776,0.0063603397657203,0.9733333333333334,0.9984850230414748,0.0022802474455385,0.9925115207373272,0.0201561470888555,0.0048464241292713,2.0156147088855505,,,
kr_vs_k_one_vs_fifteen,27.77,stable,0.0025097351299835,0.0546103597269951,0.3062796895267873,0.3608900492537824,6.050629543408017,0.01,0.39,0.9878222222222222,0.0135134855259009,0.9688888888888888,0.9994642857142856,0.0008238647447359,0.9971198156682028,6.889072363399901,0.271456711398879,688.90723633999,1.0000000000000002,0.7,1.0
kr_vs_k_one_vs_fifteen,27.77,balanced,0.0028677116477951,0.0546532440932177,0.3126748865605901,0.3673281306538078,5.830125274697384,0.01,0.4,0.9850666666666664,0.0159750397651521,0.9644444444444444,0.9995967741935484,0.0005399981950236,0.9988479262672812,6.890628235813929,0.1432310061260932,689.0628235813929,1.0000000000000002,0.7,1.0
winequality_red_4,29.17,standard,0.0009394109824241,0.0199522466894654,0.139439835407935,0.1593920820974004,54.30600099183148,0.001,0.32,0.96875,0.0,0.96875,0.8149548387096773,0.042421018567455,0.7083870967741935,0.0090218828734941,0.0005170393096237,0.9021882873494178,,,
winequality_red_4,29.17,stable,7.46771128184905e-05,0.0204991898155795,0.0139153711208371,0.0344145609364167,80.39506299867111,0.001,0.39,0.96875,0.0,0.96875,0.812348387096774,0.0412003153064827,0.7148387096774194,2.3944229792046827,0.1083067976162751,239.44229792046823,1.0849125259410564,0.7,0.63
winequality_red_4,29.17,balanced,2.7238727898219448e-05,0.0107302747911146,0.0055772341283425,0.0163075089194572,48.97993782934047,0.001,0.39,0.96875,0.0,0.96875,0.7836645161290321,0.0413205412392795,0.6941935483870968,2.1924693171377294,0.078156146953089,219.2469317137729,1.113886739010455,0.9,0.48
kddcup_guess_passwd_vs_satan,29.98,standard,0.0001496932955811,0.0048923758421462,0.0563991711472981,0.0612915469894444,1.8048137873248244,0.001,0.93,1.0,0.0,1.0,1.0,2.4950407016860168e-17,1.0,0.8183400541625452,0.1287042525066456,81.83400541625451,,,
