dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
winequality_red_4,29.17,standard,0.00030726274779167644,0.1834265866617263,0.25209394441670435,0.43552053107843064,103.12511333562743,0.001,0.39,0.96875,0.0,0.96875,0.7482451612903225,0.03792753655590331,0.6774193548387097,0.04679574052570388,0.01565355463733195,4.679574052570388,,,
winequality_red_4,29.17,stable,0.0001523619409406893,0.07444365394194778,0.18679738290188627,0.26124103684383404,124.09714158132834,0.001,0.55,0.96875,0.0,0.96875,0.7512903225806453,0.025672755667128476,0.6980645161290323,2.845102640000405,0.3469628258953081,284.5102640000405,1.1030760030351277,0.7,0.32
winequality_red_4,29.17,balanced,5.281285497232143e-05,0.044976537475986345,0.16335925619285352,0.20833579366883986,78.48912672110785,0.001,0.64,0.96875,0.0,0.96875,0.743432258064516,0.03322283327464941,0.6541935483870969,6.376953440048965,0.9478425440773999,637.6953440048965,1.1066033554946255,0.7,0.38
