dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
winequality_white_9_vs_4,32.6,standard,0.0056828282816486,0.6869824674720116,4.32567895304305,5.0126614205150615,83.21991335292876,1.0,0.64,0.9558823529411764,0.0255996552876026,0.9411764705882352,1.0,0.0,1.0,0.0125326232891529,0.0005774358649166,1.253262328915298,,,
winequality_white_9_vs_4,32.6,stable,0.0021237354112628,0.2442782705821696,1.264391572479422,1.5086698430615917,161.73269956821582,1.0,0.67,0.9435294117647058,0.0115850815039372,0.9411764705882352,1.0,0.0,1.0,0.4576342850318178,0.0217361056891349,45.763428503181785,1.0000000000000002,0.7,1.0
winequality_white_9_vs_4,32.6,balanced,0.0015963674401903,0.2273765164555148,1.0275939967276364,1.2549705131831512,139.2273933061842,1.0,0.61,0.9423529411764704,0.008276782008017,0.9411764705882352,1.0,0.0,1.0,0.8315357592224609,0.0521383360399452,83.15357592224609,1.080237602822059,0.7,0.73
yeast5,32.73,standard,0.00154971607207,0.2847901384935961,1.7445582507594313,2.0293483892530273,25.1439111592781,0.01,0.28,0.9764429530201344,0.0039899559915697,0.9731543624161074,0.9925862068965516,0.0010821481283807,0.9896551724137932,0.017661513305502,0.0057116881587787,1.7661513305502012,,,
yeast5,32.73,stable,0.0012420023380742,0.1825486378111645,1.114006586295292,1.2965552241064566,124.78100069162755,100.0,0.34,0.9753691275167786,0.0031716883397668,0.9731543624161074,0.9925172413793104,0.0008910152445857,0.9896551724137932,0.6626032462448347,0.1062429676631696,66.26032462448347,1.0763828808906235,0.7,0.73
yeast5,32.73,balanced,0.0010818116316774,0.1760527467147445,0.9528808451311688,1.1289335918459131,148.68841033285733,100.0,0.37,0.9748993288590606,0.0029586845790389,0.9731543624161074,0.9911379310344826,0.0012971896427525,0.9879310344827588,1.36850285703782,0.2952966642827515,136.850285703782,1.1025513855513775,0.7,0.35
kddcup_land_vs_satan,75.67,standard,0.0002916593597297,0.0060632760586709,0.8020483860573603,0.8081116621160312,3.0624467133579283,1.0,0.85,1.0,0.0,1.0,1.0,0.0,1.0,0.0647886033356189,0.0193533698052713,6.478860333561897,,,
kddcup_land_vs_satan,75.67,stable,9.528593626572828e-05,0.0018294615206212,0.0918517266977949,0.0936811882184162,4.183119802166961,1.0,0.84,0.9878260869565216,0.0017478918526247,0.9875776397515528,1.0,0.0,1.0,15.909328429993474,1.7131512254062524,1590.9328429993477,1.0000000000000002,0.7,1.0
kddcup_land_vs_satan,75.67,balanced,9.858297060354442e-06,0.0002106106758593,0.2092320328542488,0.2094426435301081,2.526488532343644,1.0,0.88,0.9875776397515528,1.1158161231197418e-16,0.9875776397515528,1.0,0.0,1.0,28.212753376262263,2.868388217168534,2821.2753376262262,1.0000000000000002,0.7,1.0
kr_vs_k_zero_vs_fifteen,80.22,standard,0.001183919432896,0.1094734209067207,0.8205881172265154,0.930061538133236,7.218872842853354,0.1,0.76,0.9932727272727276,0.0039021335999175,0.9863636363636364,0.9980798771121352,0.003502672976744,0.989247311827957,0.0617888354544993,0.0216898111367484,6.178883545449935,,,
kr_vs_k_zero_vs_fifteen,80.22,stable,0.0011729615624126,0.108479708466741,0.9091099252150946,1.0175896336818355,140.01465027036016,100.0,0.76,0.9932727272727276,0.0039021335999175,0.9863636363636364,0.99752688172043,0.0047478694959194,0.978494623655914,6.315613823414314,1.1634565356666404,631.5613823414315,1.0000000000000002,0.7,1.0
kr_vs_k_zero_vs_fifteen,80.22,balanced,0.0010579061667849,0.1093358317217383,0.9039989669860728,1.0133347987078112,140.13608119554783,100.0,0.71,0.992818181818182,0.0041458911052006,0.9863636363636364,0.9974193548387096,0.0050067941842482,0.980030721966206,11.849036562488182,1.650416456317887,1184.9036562488182,1.0000000000000002,0.7,1.0
MEAN,22.631666666666668,balanced,0.0017068134095367643,0.09242128012819503,0.3413078820263508,0.4337291621545459,55.115645424579846,60.166900000000005,0.67,0.9365066435288371,0.00824876978935876,0.9192301769612302,0.8890737245606807,0.01976778576359085,0.8436031242187736,21.712904477239352,2.64571498964674,2171.2904477239354,1.058010371971562,0.72,0.69
MEAN,22.631666666666668,stable,0.002216624079717269,0.0969547183616389,0.3713284890826995,0.46828320744433843,59.00668046963651,50.5006,0.6996666666666668,0.9383903159067611,0.008079406344830356,0.9186188414498504,0.9010771343882116,0.02469274893570117,0.8463146606645849,10.419408117541733,1.3506186286403359,1041.9408117541732,1.0435149471966467,0.7066666666666667,0.8073333333333333
MEAN,22.631666666666668,standard,0.0028678679326993384,0.6464231915536088,1.178160089960829,1.824583281514438,23.295760676405273,27.9109,0.62,0.9420175018968221,0.009044729790571561,0.9238956788371151,0.90191192155919,0.027363628669219417,0.850371159820476,0.2604926472791315,0.05791735729870447,26.049264727913155,,,
